800805Q
LATEST_ANNOUNCEMENT_DT
5/7/1996
9/13/1996
11/12/1996
2/7/1997
9/8/1997
11/3/1997
9/23/1998
7/26/2000
8/12/2002
8/14/2003
10/16/2007
1/15/2008
4/15/2008
8/29/2008
4/14/2009
8/27/2009
10/13/2009
1/12/2010
6/15/2010
9/14/2010
12/14/2010
4/14/2011
6/14/2011
9/13/2011
12/13/2011
4/20/2012
6/12/2012
9/12/2012
12/11/2012
4/25/2013
6/18/2013
9/13/2013
12/17/2013
4/23/2014
6/12/2014
