3406956Q
LATEST_ANNOUNCEMENT_DT
5/15/1996
7/31/1996
10/23/1996
3/26/1997
5/13/1997
8/6/1997
11/3/1997
3/9/1998
5/11/1998
8/10/1998
11/2/1998
2/22/1999
5/3/1999
8/5/1999
11/10/1999
3/1/2000
5/8/2000
8/7/2000
11/14/2000
3/19/2001
5/15/2001
8/8/2001
11/6/2001
3/13/2002
5/6/2002
8/12/2002
11/5/2002
2/25/2003
5/5/2003
8/12/2003
11/4/2003
2/12/2004
5/10/2004
7/22/2004
10/19/2004
2/10/2005
4/21/2005
7/21/2005
10/20/2005
1/31/2006
4/20/2006
7/20/2006
10/19/2006
1/31/2007
4/19/2007
