52257Q
LATEST_ANNOUNCEMENT_DT
6/7/1996
9/26/1996
11/25/1996
3/3/1997
5/28/1997
9/24/1997
12/2/1997
2/27/1998
6/2/1998
9/23/1998
12/1/1998
3/2/1999
6/2/1999
9/23/1999
12/2/1999
3/1/2000
6/1/2000
9/26/2000
11/28/2000
3/1/2001
6/4/2001
9/20/2001
12/4/2001
3/5/2002
5/30/2002
9/30/2002
12/3/2002
3/10/2003
6/10/2003
10/1/2003
12/4/2003
3/8/2004
6/7/2004
9/27/2004
12/8/2004
3/7/2005
6/6/2005
9/28/2005
12/5/2005
3/6/2006
6/6/2006
9/27/2006
12/5/2006
3/5/2007
6/4/2007
9/24/2007
12/4/2007
3/3/2008
6/4/2008
9/24/2008
12/3/2008
3/3/2009
6/2/2009
9/22/2009
12/8/2009
