9477411Q
LATEST_ANNOUNCEMENT_DT
5/22/1996
7/25/1996
10/21/1996
1/21/1997
5/14/1997
7/23/1997
10/21/1997
1/15/1998
5/18/1998
7/17/1998
10/16/1998
1/15/1999
5/14/1999
7/16/1999
10/22/1999
1/21/2000
5/12/2000
7/18/2000
11/13/2000
1/25/2001
5/18/2001
4/25/2002
7/25/2002
10/30/2002
2/4/2003
4/28/2003
8/5/2003
10/29/2003
2/9/2004
4/26/2004
8/4/2004
10/27/2004
2/9/2005
5/4/2005
8/1/2005
10/31/2005
3/13/2006
5/16/2006
8/9/2006
11/8/2006
2/21/2007
