299915Q
LATEST_ANNOUNCEMENT_DT
3/25/1996
6/24/1996
9/30/1996
1/13/1997
3/24/1997
6/23/1997
9/29/1997
1/26/1998
3/23/1998
6/22/1998
9/28/1998
1/19/1999
3/22/1999
6/21/1999
9/27/1999
1/18/2000
3/23/2000
6/29/2000
9/25/2000
