3032812Q
LATEST_ANNOUNCEMENT_DT
5/8/1996
8/7/1996
11/7/1996
3/3/1997
5/5/1997
7/28/1997
11/3/1997
2/17/1998
5/4/1998
8/3/1998
11/2/1998
2/16/1999
5/3/1999
8/2/1999
11/1/1999
2/15/2000
5/4/2000
8/10/2000
11/14/2000
