7771787Q
LATEST_ANNOUNCEMENT_DT
4/18/1996
7/18/1996
10/22/1996
2/6/1997
4/22/1997
7/29/1997
10/28/1997
2/10/1998
4/21/1998
7/28/1998
10/22/1998
2/9/1999
4/27/1999
7/26/1999
10/25/1999
2/7/2000
4/26/2000
7/24/2000
10/23/2000
2/5/2001
4/23/2001
7/25/2001
10/24/2001
2/13/2002
4/22/2002
7/24/2002
10/23/2002
2/11/2003
4/23/2003
7/23/2003
10/21/2003
2/11/2004
4/26/2004
7/26/2004
10/25/2004
2/22/2005
4/25/2005
8/15/2005
10/31/2005
