2987544Q
LATEST_ANNOUNCEMENT_DT
3/31/2000
7/21/2000
10/20/2000
2/2/2001
4/27/2001
7/27/2001
10/26/2001
1/30/2002
4/26/2002
7/26/2002
11/14/2002
2/20/2003
4/30/2003
7/30/2003
10/29/2003
3/3/2004
5/5/2004
8/4/2004
11/3/2004
2/23/2005
5/4/2005
8/3/2005
11/2/2005
2/22/2006
5/3/2006
8/9/2006
11/1/2006
2/21/2007
5/9/2007
8/9/2007
