2919Q
LATEST_ANNOUNCEMENT_DT
4/24/1996
7/24/1996
10/23/1996
2/5/1997
4/24/1997
7/24/1997
10/23/1997
2/5/1998
4/23/1998
7/23/1998
10/22/1998
2/4/1999
4/22/1999
