8383310Q
LATEST_ANNOUNCEMENT_DT
5/1/1996
7/25/1996
10/30/1996
2/28/1997
4/24/1997
7/24/1997
10/21/1997
2/17/1998
4/24/1998
7/23/1998
10/26/1998
3/1/1999
4/27/1999
7/26/1999
10/20/1999
2/14/2000
4/24/2000
7/24/2000
10/23/2000
2/16/2001
4/25/2001
7/25/2001
10/23/2001
2/19/2002
4/25/2002
7/23/2002
10/24/2002
2/20/2003
4/22/2003
7/22/2003
10/23/2003
2/19/2004
4/22/2004
7/22/2004
10/19/2004
2/22/2005
4/20/2005
7/20/2005
10/20/2005
2/23/2006
4/21/2006
7/27/2006
10/26/2006
2/22/2007
4/26/2007
7/26/2007
10/25/2007
3/3/2008
5/6/2008
