920479Q
LATEST_ANNOUNCEMENT_DT
3/27/1996
6/19/1996
9/11/1996
1/14/1997
4/2/1997
6/25/1997
9/17/1997
1/14/1998
4/1/1998
6/25/1998
9/16/1998
1/14/1999
3/31/1999
7/8/1999
9/30/1999
2/3/2000
5/5/2000
7/6/2000
9/28/2000
2/6/2001
4/9/2001
7/12/2001
10/4/2001
1/25/2002
4/2/2002
6/27/2002
9/19/2002
2/5/2003
4/14/2003
7/7/2003
9/29/2003
3/4/2004
4/13/2004
7/8/2004
10/5/2004
3/15/2005
4/18/2005
7/13/2005
10/6/2005
3/13/2006
5/1/2006
7/24/2006
10/16/2006
