1617Q
LATEST_ANNOUNCEMENT_DT
4/24/1996
7/12/1996
10/15/1996
4/2/1997
5/20/1997
8/19/1997
11/17/1997
3/31/1998
5/19/1998
8/17/1998
11/17/1998
5/11/1999
8/16/1999
11/16/1999
3/30/2000
5/16/2000
8/15/2000
11/14/2000
5/15/2001
8/14/2001
11/14/2001
4/1/2002
5/14/2002
8/14/2002
11/13/2002
5/14/2003
8/13/2003
11/14/2003
5/14/2004
7/3/2005
11/5/2004
5/11/2005
7/3/2005
11/10/2005
5/15/2006
