391243Q
LATEST_ANNOUNCEMENT_DT
5/2/1996
7/18/1996
10/17/1996
1/16/1997
4/30/1997
7/16/1997
10/16/1997
2/12/1998
5/4/1998
7/23/1998
10/21/1998
1/20/1999
5/6/1999
7/22/1999
10/21/1999
1/20/2000
5/4/2000
7/21/2000
