2867220Q
LATEST_ANNOUNCEMENT_DT
5/7/1996
8/6/1996
10/31/1996
2/4/1997
4/28/1997
7/29/1997
10/28/1997
2/3/1998
5/1/1998
7/28/1998
10/27/1998
2/4/1999
4/27/1999
7/27/1999
10/26/1999
2/8/2000
5/2/2000
8/1/2000
10/31/2000
2/7/2001
5/1/2001
7/31/2001
