1402Q
LATEST_ANNOUNCEMENT_DT
4/25/1996
8/1/1996
10/31/1996
2/13/1997
5/1/1997
7/31/1997
10/29/1997
2/4/1998
4/29/1998
7/22/1998
10/21/1998
2/3/1999
4/21/1999
7/27/1999
