3008759Q
LATEST_ANNOUNCEMENT_DT
4/25/1996
7/30/1996
10/30/1996
2/28/1997
5/1/1997
8/6/1997
11/6/1997
2/26/1998
4/28/1998
8/14/1998
11/12/1998
3/22/1999
3/31/1999
8/10/1999
11/9/1999
3/16/2000
5/2/2000
8/2/2000
11/14/2000
3/13/2001
5/14/2001
8/7/2001
11/6/2001
2/20/2002
5/7/2002
8/6/2002
11/5/2002
2/18/2003
5/13/2003
8/5/2003
11/4/2003
2/17/2004
5/4/2004
8/3/2004
11/4/2004
2/22/2005
5/10/2005
8/9/2005
11/3/2005
2/21/2006
5/9/2006
8/3/2006
11/7/2006
2/20/2007
5/8/2007
8/9/2007
