318968Q
LATEST_ANNOUNCEMENT_DT
4/23/1996
7/23/1996
10/22/1996
1/27/1997
4/22/1997
7/22/1997
10/28/1997
1/27/1998
4/28/1998
7/28/1998
10/21/1998
1/26/1999
4/20/1999
7/20/1999
10/19/1999
12/31/1999
4/19/2000
7/19/2000
10/17/2000
1/23/2001
4/17/2001
7/17/2001
10/24/2001
1/22/2002
