8277795Q
LATEST_ANNOUNCEMENT_DT
4/23/1996
7/18/1996
10/22/1996
1/28/1997
4/22/1997
7/17/1997
10/23/1997
1/27/1998
4/23/1998
7/23/1998
10/21/1998
1/26/1999
4/22/1999
7/15/1999
10/21/1999
1/20/2000
4/20/2000
7/20/2000
10/19/2000
1/25/2001
4/26/2001
7/19/2001
10/18/2001
1/24/2002
4/25/2002
6/30/2002
10/24/2002
3/25/2003
5/8/2003
7/31/2003
10/30/2003
2/5/2004
4/28/2004
8/4/2004
11/3/2004
2/9/2005
5/9/2005
8/3/2005
11/3/2005
2/16/2006
5/2/2006
8/3/2006
11/2/2006
2/15/2007
5/3/2007
8/2/2007
11/5/2007
2/14/2008
5/9/2008
8/8/2008
10/31/2008
