8258290Q
LATEST_ANNOUNCEMENT_DT
5/2/1996
7/31/1996
10/31/1996
1/30/1997
4/30/1997
7/30/1997
10/20/1997
2/3/1998
4/29/1998
7/28/1998
10/28/1998
2/2/1999
4/28/1999
7/28/1999
10/27/1999
2/1/2000
5/2/2000
8/2/2000
11/1/2000
1/31/2001
5/1/2001
7/31/2001
10/30/2001
2/5/2002
4/30/2002
7/30/2002
10/30/2002
1/29/2003
4/30/2003
7/29/2003
10/29/2003
2/2/2004
5/4/2004
8/4/2004
11/2/2004
3/15/2005
5/5/2005
8/9/2005
11/8/2005
3/16/2006
5/9/2006
8/8/2006
11/9/2006
4/2/2007
5/15/2007
8/14/2007
11/13/2007
3/27/2008
5/14/2008
8/11/2008
11/12/2008
9/14/2010
