201046Q
LATEST_ANNOUNCEMENT_DT
4/25/1996
7/26/1996
10/25/1996
2/28/1997
4/24/1997
7/24/1997
10/29/1997
2/26/1998
4/23/1998
7/23/1998
10/21/1998
2/25/1999
4/21/1999
7/21/1999
10/21/1999
2/23/2000
4/24/2000
7/26/2000
10/25/2000
