1270572Q
LATEST_ANNOUNCEMENT_DT
4/25/1996
7/25/1996
10/30/1996
2/5/1997
5/1/1997
7/31/1997
10/22/1997
2/3/1998
4/29/1998
7/28/1998
10/20/1998
1/28/1999
4/16/1999
7/20/1999
10/19/1999
1/25/2000
4/26/2000
7/18/2000
10/23/2000
2/12/2001
5/2/2001
7/23/2001
10/23/2001
1/29/2002
4/23/2002
7/23/2002
10/24/2002
1/27/2003
4/28/2003
7/28/2003
10/21/2003
1/27/2004
5/4/2004
7/28/2004
10/25/2004
1/25/2005
4/26/2005
8/2/2005
11/1/2005
1/31/2006
5/3/2006
8/14/2006
11/8/2006
