2749833Q
LATEST_ANNOUNCEMENT_DT
4/22/1996
8/6/1996
11/6/1996
2/10/1997
5/7/1997
8/5/1997
11/4/1997
2/4/1998
5/5/1998
8/4/1998
11/4/1998
2/10/1999
5/5/1999
8/4/1999
11/3/1999
3/31/2000
5/15/2000
8/7/2000
11/1/2000
2/21/2001
5/2/2001
8/1/2001
10/31/2001
2/6/2002
5/1/2002
7/31/2002
10/30/2002
2/6/2003
4/30/2003
8/20/2003
11/5/2003
2/11/2004
4/28/2004
7/28/2004
10/27/2004
2/9/2005
4/28/2005
7/28/2005
11/2/2005
2/16/2006
5/9/2006
8/9/2006
11/9/2006
4/2/2007
5/14/2007
8/10/2007
11/14/2007
3/31/2008
5/14/2008
8/18/2008
11/14/2008
3/18/2009
5/8/2009
8/13/2009
11/6/2009
3/19/2010
5/14/2010
8/13/2010
11/12/2010
3/16/2011
5/12/2011
8/11/2011
11/10/2011
3/8/2012
5/14/2012
8/9/2012
11/9/2012
3/19/2013
