2297161Q
LATEST_ANNOUNCEMENT_DT
4/23/1996
7/23/1996
10/22/1996
2/5/1997
4/22/1997
7/22/1997
11/19/1997
1/28/1998
4/29/1998
7/21/1998
10/22/1998
2/11/1999
5/4/1999
8/3/1999
10/27/1999
2/8/2000
4/26/2000
7/25/2000
10/31/2000
2/6/2001
4/24/2001
7/24/2001
10/24/2001
2/5/2002
4/24/2002
7/24/2002
10/23/2002
2/13/2003
5/8/2003
7/30/2003
10/28/2003
2/3/2004
5/27/2004
8/4/2004
11/3/2004
3/3/2005
5/3/2005
8/3/2005
11/2/2005
3/7/2006
5/9/2006
8/8/2006
11/6/2006
