812020Q
LATEST_ANNOUNCEMENT_DT
4/29/1996
7/29/1996
12/3/1996
1/28/1997
4/29/1997
7/29/1997
11/19/1997
1/27/1998
4/27/1998
7/28/1998
11/17/1998
1/26/1999
4/27/1999
7/27/1999
11/16/1999
1/25/2000
4/25/2000
8/1/2000
12/4/2000
2/1/2001
5/14/2001
8/14/2001
11/7/2001
1/28/2002
4/29/2002
7/29/2002
11/7/2002
1/27/2003
4/28/2003
7/23/2003
11/5/2003
2/2/2004
5/3/2004
7/28/2004
11/15/2004
2/8/2005
5/9/2005
8/2/2005
