3111Q
LATEST_ANNOUNCEMENT_DT
4/15/1996
4/15/1997
7/15/1997
10/16/1997
1/20/1998
4/16/1998
7/16/1998
10/15/1998
1/19/1999
4/15/1999
7/15/1999
10/14/1999
1/20/2000
4/13/2000
