3005761Q
LATEST_ANNOUNCEMENT_DT
6/21/1996
9/17/1996
12/16/1996
3/14/1997
7/25/1997
9/15/1997
12/4/1997
3/2/1998
6/22/1998
9/8/1998
11/30/1998
2/25/1999
7/12/1999
8/18/1999
11/29/1999
3/9/2000
6/21/2000
9/6/2000
12/7/2000
3/12/2001
6/19/2001
9/5/2001
12/17/2001
3/18/2002
