3526894Q
LATEST_ANNOUNCEMENT_DT
4/22/1996
11/5/1996
11/5/1996
1/20/1997
4/17/1997
7/18/1997
11/4/1997
1/20/1998
4/20/1998
7/21/1998
11/4/1998
1/21/1999
4/16/1999
7/19/1999
11/2/1999
1/18/2000
4/17/2000
7/18/2000
11/6/2000
1/16/2001
4/16/2001
7/16/2001
11/5/2001
1/16/2002
4/17/2002
7/16/2002
11/5/2002
1/22/2003
4/17/2003
7/18/2003
11/10/2003
1/22/2004
4/19/2004
7/27/2004
11/10/2004
1/24/2005
4/21/2005
7/26/2005
11/15/2005
1/26/2006
4/26/2006
7/26/2006
11/15/2006
2/6/2007
5/7/2007
