702929Q
LATEST_ANNOUNCEMENT_DT
5/14/1996
8/14/1996
11/12/1996
3/11/1997
5/12/1997
8/5/1997
11/5/1997
2/27/1998
5/5/1998
8/5/1998
11/5/1998
3/3/1999
8/5/1999
11/3/1999
3/1/2000
5/2/2000
8/2/2000
11/1/2000
3/1/2001
4/30/2001
7/25/2001
