231111Q
LATEST_ANNOUNCEMENT_DT
5/14/1996
8/13/1996
11/13/1996
3/3/1997
5/13/1997
8/12/1997
11/11/1997
3/5/1998
5/12/1998
8/11/1998
11/24/1998
3/16/1999
5/20/1999
8/17/1999
11/17/1999
3/29/2000
5/25/2000
8/22/2000
12/12/2000
3/28/2001
5/29/2001
8/28/2001
11/27/2001
3/13/2002
5/23/2002
8/21/2002
11/21/2002
3/12/2003
5/23/2003
