764144Q
LATEST_ANNOUNCEMENT_DT
4/18/1996
7/18/1996
10/17/1996
2/13/1997
7/17/1997
10/16/1997
2/13/1998
4/16/1998
7/16/1998
10/15/1998
4/15/1999
7/15/1999
10/14/1999
2/10/2000
4/18/2000
7/20/2000
10/19/2000
2/8/2001
4/19/2001
7/19/2001
10/18/2001
2/14/2002
4/18/2002
7/18/2002
10/24/2002
2/18/2003
4/23/2003
7/23/2003
10/22/2003
2/12/2004
4/21/2004
7/21/2004
10/20/2004
2/15/2005
4/21/2005
7/21/2005
11/9/2005
2/15/2006
5/12/2006
8/9/2006
11/2/2006
3/9/2007
5/10/2007
8/9/2007
11/8/2007
3/7/2008
5/14/2008
8/6/2008
11/6/2008
2/19/2009
5/7/2009
8/13/2009
11/5/2009
3/16/2010
5/17/2010
8/6/2010
10/29/2010
2/17/2011
4/28/2011
7/28/2011
10/28/2011
2/9/2012
5/15/2012
7/31/2012
11/9/2012
3/20/2013
5/10/2013
8/9/2013
10/29/2013
2/4/2014
5/15/2014
8/13/2014
11/12/2014
2/5/2015
5/7/2015
7/14/2015
11/5/2015
