706984Q
LATEST_ANNOUNCEMENT_DT
4/19/1996
7/19/1996
10/18/1996
2/13/1997
4/15/1997
7/16/1997
10/16/1997
2/13/1998
4/17/1998
7/20/1998
10/15/1998
2/15/1999
4/15/1999
7/19/1999
10/14/1999
2/15/2000
4/13/2000
7/18/2000
10/17/2000
2/9/2001
4/12/2001
7/17/2001
10/15/2001
2/12/2002
4/19/2002
7/12/2002
10/18/2002
2/13/2003
