3026356Q
LATEST_ANNOUNCEMENT_DT
5/21/1996
8/20/1996
11/19/1996
3/20/1997
5/21/1997
8/25/1997
11/24/1997
4/13/1998
6/3/1998
8/26/1998
11/24/1998
4/1/1999
5/27/1999
8/23/1999
11/30/1999
3/22/2000
5/24/2000
8/24/2000
11/30/2000
3/22/2001
5/24/2001
8/23/2001
11/28/2001
3/27/2002
6/4/2002
8/29/2002
12/4/2002
3/26/2003
5/30/2003
8/28/2003
12/3/2003
3/29/2004
5/19/2004
8/25/2004
12/3/2004
3/17/2005
5/26/2005
8/25/2005
11/30/2005
4/10/2006
