2280052Q
LATEST_ANNOUNCEMENT_DT
5/9/1997
5/9/1997
7/31/1997
11/4/1997
4/28/1998
8/18/1998
10/29/1998
3/10/1999
5/17/1999
8/12/1999
11/8/1999
2/29/2000
5/8/2000
8/8/2000
11/13/2000
2/20/2001
5/1/2001
8/13/2001
11/5/2001
2/25/2002
5/6/2002
8/5/2002
11/11/2002
2/18/2003
5/6/2003
8/5/2003
11/3/2003
2/17/2004
5/4/2004
8/3/2004
11/1/2004
2/10/2005
5/2/2005
8/4/2005
11/1/2005
2/13/2006
5/3/2006
7/31/2006
10/24/2006
