2523241Q
LATEST_ANNOUNCEMENT_DT
5/13/1996
7/31/1996
10/24/1996
2/6/1997
4/28/1997
7/28/1997
10/27/1997
2/10/1998
4/21/1998
7/27/1998
10/26/1998
2/15/1999
4/21/1999
7/19/1999
10/19/1999
2/28/2000
4/25/2000
8/8/2000
10/23/2000
2/20/2001
4/30/2001
7/24/2001
10/23/2001
2/19/2002
4/23/2002
7/16/2002
10/21/2002
2/18/2003
4/21/2003
7/21/2003
10/20/2003
2/17/2004
4/27/2004
7/20/2004
10/19/2004
2/15/2005
4/26/2005
7/25/2005
10/24/2005
2/14/2006
4/24/2006
7/26/2006
10/19/2006
2/15/2007
4/26/2007
7/23/2007
