209442Q
LATEST_ANNOUNCEMENT_DT
5/7/1996
8/1/1996
11/4/1996
2/11/1997
5/7/1997
8/13/1997
11/5/1997
2/10/1998
5/12/1998
8/11/1998
11/9/1998
2/16/1999
5/11/1999
8/11/1999
11/8/1999
2/15/2000
5/9/2000
8/14/2000
10/31/2002
