3401347Q
LATEST_ANNOUNCEMENT_DT
5/8/1996
8/7/1996
11/5/1996
2/11/1997
5/7/1997
8/6/1997
11/5/1997
2/18/1998
5/6/1998
8/5/1998
11/4/1998
2/3/1999
5/5/1999
8/4/1999
11/3/1999
2/10/2000
5/9/2000
8/10/2000
11/9/2000
2/8/2001
5/10/2001
8/9/2001
11/9/2001
2/14/2002
5/15/2002
8/6/2002
11/7/2002
2/13/2003
5/13/2003
8/12/2003
11/12/2003
3/4/2004
5/6/2004
