3190818Q
LATEST_ANNOUNCEMENT_DT
3/11/1997
5/15/1997
8/15/1997
11/18/1997
3/17/1998
5/22/1998
8/20/1998
11/20/1998
3/16/1999
5/20/1999
8/19/1999
11/19/1999
3/14/2000
5/18/2000
8/17/2000
11/16/2000
3/13/2001
5/17/2001
8/16/2001
11/15/2001
4/8/2002
6/17/2002
9/9/2002
11/14/2002
3/13/2003
5/20/2003
8/19/2003
11/18/2003
3/17/2004
5/24/2004
8/23/2004
11/30/2004
3/17/2005
6/7/2005
9/7/2005
12/6/2005
4/11/2006
6/6/2006
9/5/2006
12/5/2006
4/10/2007
6/4/2007
9/4/2007
12/4/2007
4/8/2008
6/2/2008
